,company,selling_price
3303,Tata Group,0.12509068562600822
6553,Tata Group,0.007670225810765059
3185,Reliance Industries,0.5326141074116117
3439,Adani Group,0.2558145489617029
869,Satya Papers,-0.13413791043247442
2619,Adani Group,-0.5099448346889945
8466,Adani Group,-0.27329447009721497
1268,Satya Papers,-0.32551801052095514
6269,Satya Papers,0.7104859611538341
4016,Adani Group,1.0649892315264489
7679,Tata Group,-0.7284097084119275
9853,Reliance Industries,0.44026413344372084
5399,Infosys,1.383861230365673
7397,Adani Group,0.32623496041127886
9497,Satya Papers,0.910526360711146
7411,Reliance Industries,0.00019346266881751633
1772,Satya Papers,0.037383815709737714
1233,Infosys,0.45875688855127755
8540,Reliance Industries,-0.6631786485494567
4610,Reliance Industries,-0.6454483639601808
4446,Infosys,0.6489193118419069
2247,Adani Group,-1.03243060238016
3969,Reliance Industries,0.23593341470145582
6693,Tata Group,-0.47781865150829755
4426,Reliance Industries,-1.3071931127289902
5488,Reliance Industries,1.368315935918336
8588,Tata Group,0.4649249336394596
9687,Adani Group,0.9821872092725519
2367,Tata Group,-1.3789905231742672
5646,Satya Papers,-0.7085399543086697
1037,Tata Group,-0.7670112009195167
727,Reliance Industries,-0.8154337689088421
9274,Tata Group,-0.11820569064750248
6602,Tata Group,0.3009482515811306
9381,Reliance Industries,-1.6514087211833086
2428,Satya Papers,-0.3343490123446253
1042,Infosys,-0.14892073436153053
6453,Satya Papers,0.03914774004307389
3543,Satya Papers,-0.36993476325005903
3944,Satya Papers,0.6295502846461767
5119,Tata Group,0.4605777136695601
9538,Tata Group,-0.6630420866655855
8368,Reliance Industries,-0.8698992002594675
7342,Adani Group,0.10814563186899163
5631,Adani Group,0.5401819118094734
967,Adani Group,0.05680974369041421
90,Adani Group,0.09815385403241637
5300,Adani Group,-0.618511532366589
9114,Adani Group,0.8728808013906552
130,Satya Papers,0.7736344522872693
775,Infosys,0.6892505882118644
4087,Satya Papers,-0.4333222376802688
879,Infosys,0.1183650128453522
1885,Infosys,-0.1539621439077752
7219,Satya Papers,0.6740808389451732
3738,Infosys,-0.6750481522892608
4162,Satya Papers,-0.19364475132934458
5594,Infosys,-0.83483693657554
8780,Adani Group,0.46707578331043076
1259,Satya Papers,-0.22170821846487374
5903,Adani Group,-1.1749670686707123
7453,Tata Group,0.36219625649735837
2783,Reliance Industries,0.8242420104185337
4272,Reliance Industries,-0.21895422047347143
6167,Satya Papers,-0.04286905137856377
3413,Reliance Industries,0.3949255879984864
9070,Infosys,0.08816207619584113
9631,Infosys,-0.7267140650205269
7323,Infosys,-1.7058286319059772
2767,Satya Papers,0.33605603589301514
8981,Tata Group,-0.03250172836134275
6030,Tata Group,0.7788124237173851
52,Satya Papers,1.2366588997095216
5896,Satya Papers,-0.28079399355314105
2870,Infosys,-0.18310672595728458
4429,Adani Group,-1.268250215511723
1692,Tata Group,0.19575008037235875
8717,Infosys,-0.15918563596584814
4420,Reliance Industries,-0.9789666248445897
2955,Infosys,1.1165527228448116
5773,Infosys,0.8967449905971453
8737,Adani Group,-0.5491494755170148
198,Reliance Industries,-0.6441055054354475
2735,Infosys,0.18837573864331458
9906,Satya Papers,0.16618443251424653
1896,Infosys,1.185061267920191
7235,Tata Group,0.4098449738114137
7301,Adani Group,-1.0322599000253208
5025,Reliance Industries,-1.5533800488777743
8099,Adani Group,0.24910025633803617
9276,Adani Group,0.14278682974431633
923,Satya Papers,-0.09469428630767962
6950,Reliance Industries,-0.4431660734759836
8284,Infosys,-0.179783720116419
6327,Reliance Industries,0.9257188702918157
1198,Satya Papers,0.061202484288270756
7486,Satya Papers,-1.542489238639047
6304,Satya Papers,-0.6266028239859569
351,Infosys,-0.237526636679953
9346,Infosys,-0.3450805003855028
5933,Infosys,-0.9426070232638859
1308,Satya Papers,-0.0016956433914005844
1291,Satya Papers,0.09615094640230562
9951,Reliance Industries,-0.9125065080272783
5760,Satya Papers,0.010094199249478646
3189,Adani Group,0.2915254815940186
5383,Infosys,1.233131051042849
702,Satya Papers,0.3529897094930425
8820,Tata Group,0.599324587682687
1323,Adani Group,-0.512152585144912
8342,Adani Group,0.4747573892781851
5951,Infosys,-1.0850183078275564
6344,Reliance Industries,0.5166136066847042
6750,Satya Papers,0.10144271940231415
3515,Satya Papers,1.1526619609717517
1248,Infosys,0.8659275254702139
9184,Tata Group,0.591392618261169
1849,Tata Group,-0.49141793911047005
1773,Infosys,0.9304074949713931
1401,Infosys,-0.344875657559696
5811,Adani Group,-0.4547283129770775
8071,Reliance Industries,-0.4595079789125691
3788,Satya Papers,0.4199733135318602
9113,Tata Group,0.7510903612915341
7856,Satya Papers,0.5977313657041899
3339,Infosys,-0.044849198694695995
416,Infosys,0.587159199861162
5693,Adani Group,-1.0308487605586518
5447,Tata Group,0.4558549485190148
7515,Tata Group,0.6494996998483594
1012,Tata Group,0.3009482515811306
894,Reliance Industries,-1.3769079544452316
1158,Tata Group,0.2465169607014729
3619,Adani Group,-0.6581372390032121
4433,Adani Group,1.1593876337524076
5014,Reliance Industries,-0.5185027127449223
1231,Satya Papers,2.1437939736378664
3378,Tata Group,-1.6471411623123342
7977,Tata Group,0.1012947773614537
2745,Infosys,1.1461069905459347
1336,Satya Papers,-0.24764359624341017
9799,Adani Group,-1.0094426852618432
8841,Reliance Industries,1.932680681329999
8782,Tata Group,1.1220607188276162
6914,Satya Papers,-0.9541692627649798
7096,Infosys,0.7836717507518016
5828,Tata Group,1.1231532138985858
7863,Reliance Industries,0.40012631974258084
3889,Tata Group,0.23679830663264
3396,Tata Group,-0.5792955113815795
8587,Reliance Industries,0.04457607492695362
6289,Reliance Industries,0.380427267994162
4621,Reliance Industries,-1.5326340226863429
1936,Tata Group,0.6605270719709578
6679,Adani Group,-0.3646088497790827
3283,Satya Papers,-0.3460819542005582
4613,Reliance Industries,0.14653090139378472
5742,Reliance Industries,-0.6713837417387173
3270,Tata Group,0.4678837744566686
7834,Adani Group,-0.6911852149000396
7403,Satya Papers,-1.0578424929371901
1966,Adani Group,1.360520528380689
3684,Satya Papers,-0.9445871705800182
8180,Adani Group,0.21580191698744483
7211,Reliance Industries,0.21124985419173858
4833,Adani Group,-0.8114962345905562
5872,Satya Papers,1.039975646464043
9389,Adani Group,-0.5893100495321333
8040,Reliance Industries,-0.6310410852117705
2219,Adani Group,0.8905655653519741
7406,Adani Group,0.34125676763710955
4465,Reliance Industries,-1.0246465749995022
8714,Satya Papers,0.7551644574936911
7717,Adani Group,-0.34009599162420445
9297,Satya Papers,-0.029588408172090734
6704,Reliance Industries,-1.145139677201847
2244,Infosys,0.23519370449715354
3041,Tata Group,-0.935972391739144
2737,Adani Group,-0.32272987205858505
531,Adani Group,0.7259288341882676
498,Reliance Industries,0.2910588951574587
9627,Infosys,1.414701455806583
3106,Adani Group,0.6695742967774241
6464,Infosys,-0.7996494911647306
5744,Tata Group,1.2761594246192627
7978,Tata Group,-0.943210171584317
279,Infosys,0.801549977381938
251,Tata Group,-0.36064855514681826
2438,Satya Papers,-1.313099414206419
7127,Reliance Industries,1.462213611236767
747,Tata Group,-1.1313014063028999
2847,Reliance Industries,-0.6990375232226329
1017,Reliance Industries,0.33366620292526933
5483,Adani Group,-0.048866394111906776
2368,Infosys,-0.3416095525037768
352,Infosys,-1.4412058414345825
1177,Tata Group,0.6331122737838168
9393,Satya Papers,1.0409884804360876
613,Reliance Industries,-0.781156736057174
9,Reliance Industries,-0.685631698289278
91,Infosys,-0.8713786206680721
6820,Infosys,0.343248295110231
4010,Infosys,-0.3610354804844533
918,Infosys,0.9949329851005294
225,Reliance Industries,0.29310732341552653
4260,Reliance Industries,0.21638230499389738
8372,Tata Group,1.3204509956214845
1394,Adani Group,-0.3902711037898768
7356,Adani Group,-1.2426676225998539
7670,Tata Group,-0.42632344113187043
7575,Reliance Industries,0.160892659514238
9989,Infosys,0.01735473940863014
7248,Satya Papers,0.9713874402897388
204,Reliance Industries,-0.3616272486478951
3247,Tata Group,-0.16209895615510017
6308,Reliance Industries,-0.6061982025042035
4575,Infosys,-0.9605421506789686
248,Infosys,0.9960027198575204
9871,Satya Papers,-0.5003286020330651
6791,Infosys,0.512448469226633
9816,Reliance Industries,-1.747332064445829
769,Infosys,0.4584382441555781
3300,Adani Group,-0.31828023067578215
9670,Infosys,0.0015477013505401306
165,Reliance Industries,-0.5848035073643841
5682,Satya Papers,1.0998921730125266
8924,Adani Group,-0.24715424949287176
8830,Tata Group,-0.02584433652262233
3152,Satya Papers,1.4651838322109654
9525,Reliance Industries,-0.14496043972926606
2406,Reliance Industries,0.33976596707151574
456,Reliance Industries,0.39936384922430007
361,Adani Group,0.029531507387144405
1976,Adani Group,0.5474765924395927
9054,Satya Papers,0.35547058371670237
7937,Adani Group,1.124109147085684
4684,Reliance Industries,0.31358022583921547
1585,Reliance Industries,-0.34523982258335256
8583,Reliance Industries,-0.8031659596744137
3690,Reliance Industries,0.5732298877063009
2233,Adani Group,-0.17436676538952856
3316,Satya Papers,0.5642737041557488
1430,Infosys,0.4188125375189551
7226,Reliance Industries,-0.38593526397696654
2705,Infosys,0.8958459581949934
410,Tata Group,0.6483503039924435
4117,Reliance Industries,-0.7963378654808543
1861,Infosys,-0.028564194043056823
7267,Adani Group,-1.4174782141119637
831,Tata Group,-1.136957344326565
7262,Adani Group,0.5597102612030533
5327,Infosys,-0.0960599051463915
2077,Tata Group,-1.2115656535481907
1089,Infosys,-0.0216450585935833
9899,Satya Papers,-0.7915923400163305
132,Tata Group,0.81624176005508
9655,Infosys,1.4466000358474944
6011,Satya Papers,0.029793250997897515
8238,Infosys,1.0956018538275736
8113,Infosys,-0.11149139802383574
6481,Reliance Industries,0.5174784986158885
7911,Reliance Industries,0.21691717237239289
5167,Adani Group,0.5767349760589947
158,Infosys,-0.8400376683196344
1225,Adani Group,-0.17490163276802403
9557,Adani Group,0.749975105906586
6494,Infosys,-0.7120905632893205
6349,Infosys,0.9614867037090776
796,Reliance Industries,-0.3171763554478234
4822,Infosys,0.5054382925212453
7372,Reliance Industries,-0.9696007556424241
6338,Tata Group,1.1756043574621111
392,Satya Papers,0.2645203690584912
2245,Reliance Industries,0.9926797140166549
3288,Tata Group,-1.62969538164779
3370,Reliance Industries,0.6207648034504636
5067,Adani Group,0.39084011163934007
9510,Infosys,0.7172457744054579
2418,Adani Group,0.9309423623498886
5052,Adani Group,-0.9881048909069701
2728,Tata Group,-1.3662675076602682
2679,Adani Group,1.2512255006557815
9392,Adani Group,0.3520337763059441
7024,Satya Papers,0.31961170904352626
7718,Tata Group,-0.124396496049663
38,Tata Group,0.4561394524437465
3782,Tata Group,-1.819425358972827
4112,Adani Group,-0.6122069253945358
1351,Satya Papers,-1.1424539601523802
6405,Infosys,-0.7688889268227456
5274,Satya Papers,-0.7029181567559725
8218,Infosys,-0.08964149660444566
3157,Reliance Industries,0.39522147208020736
1680,Reliance Industries,-1.5416812474928092
7624,Tata Group,-0.09799453183456666
2608,Adani Group,0.44842370600502435
7092,Infosys,1.8975728970181143
8151,Adani Group,0.2504089743918017
9848,Adani Group,0.04624895800437567
8428,Adani Group,-2.4214242835479913
6346,Tata Group,-0.7538671195969149
9838,Reliance Industries,0.07260540159151495
1541,Infosys,0.029668069271015594
6720,Adani Group,-0.3061376031682357
4536,Reliance Industries,-0.2568842837186939
382,Adani Group,-1.5005305998196246
9804,Reliance Industries,1.4349353749334972
1890,Adani Group,-0.6332943562956451
4291,Reliance Industries,0.19322368552074176
7745,Reliance Industries,0.8340289454293022
6814,Reliance Industries,-1.4574567056152539
11,Adani Group,0.3238337472865438
7274,Satya Papers,0.7088016979194228
6495,Infosys,0.47606610733195065
1822,Infosys,1.0467582200296452
6457,Reliance Industries,-0.14702024814432316
9452,Adani Group,-0.7001755389215594
4443,Reliance Industries,0.8566185570529945
8828,Infosys,0.9011832518229589
34,Reliance Industries,-1.2339959429740333
9822,Adani Group,0.6342844299537113
9161,Reliance Industries,1.0185240505392772
9947,Tata Group,0.4017992028200029
6581,Infosys,-1.0601071441780539
5763,Infosys,-0.0978124493227384
3302,Reliance Industries,-0.14392484544324288
3901,Infosys,-0.0626136237549397
2736,Infosys,-0.16414738441316798
9338,Satya Papers,0.706798790289312
4061,Infosys,0.518058886622341
4216,Reliance Industries,-0.24397918569286664
3991,Tata Group,-0.5849628295622338
7677,Infosys,-0.06574316692698776
341,Infosys,0.7248704795882659
1096,Satya Papers,0.7153794286592183
3354,Satya Papers,-0.4516898110609436
152,Tata Group,-0.274364204854206
8829,Reliance Industries,0.5289496968610682
4111,Tata Group,1.8993482015084397
6272,Reliance Industries,-0.4141466731533561
6244,Tata Group,-1.087226058283474
3820,Infosys,-0.43608761582866035
7974,Adani Group,-0.1013289178324215
1956,Tata Group,0.5173874573599743
3035,Tata Group,0.2634164938305324
5468,Adani Group,-0.2757753443208749
3464,Reliance Industries,-0.5750279525106049
327,Infosys,-0.08446352517432978
9355,Adani Group,0.34622989624141864
264,Infosys,-1.0249993598661693
7487,Satya Papers,0.29681725459402714
6215,Tata Group,0.19067453035514625
8277,Adani Group,-0.4651866772502127
9174,Reliance Industries,1.6246198316305773
7912,Infosys,-0.04456469476996435
62,Satya Papers,0.7367058428571022
1532,Reliance Industries,-0.3706403329833935
1071,Adani Group,0.12172215915718557
7954,Infosys,0.31428579557254993
8203,Adani Group,1.480547044146474
7459,Tata Group,-1.1063105815544725
9584,Infosys,-0.6614830051580561
3623,Adani Group,-0.7739986173109258
3681,Satya Papers,0.9718426465693094
1137,Infosys,0.7322106808463422
370,Satya Papers,-1.1985353737954816
2455,Reliance Industries,-0.579488974050397
9716,Satya Papers,1.424135605950684
4196,Tata Group,0.26992594362839234
7354,Infosys,-0.32914828060053086
7417,Adani Group,0.28871458281767
5897,Tata Group,-0.46996634318570424
8651,Reliance Industries,0.25789711769073853
1165,Infosys,-0.46591500729752566
1857,Adani Group,-0.03425427253768966
5234,Infosys,0.46164744842655103
3147,Reliance Industries,-1.1074372170964097
3834,Reliance Industries,0.88071034939927
7617,Satya Papers,1.1042052525114583
5930,Tata Group,0.30655866897683853
9988,Tata Group,-0.6755488791967885
7442,Infosys,0.7812363971560987
5859,Adani Group,-0.5807976921041625
1683,Satya Papers,-0.30619450395318204
1030,Infosys,-0.02090534838928103
7438,Reliance Industries,0.04280077043662817
6119,Infosys,0.8957321566251006
5223,Satya Papers,0.18927477104546658
4353,Tata Group,0.11951440870126803
6322,Satya Papers,-0.229344303804671
9424,Reliance Industries,-0.6345120330934966
8432,Reliance Industries,-0.25878476993590127
3239,Satya Papers,-0.6973532599882215
3287,Adani Group,0.9866027101843869
2782,Tata Group,-0.4570498650028877
3352,Infosys,0.4885728998631536
4327,Satya Papers,0.6190122592741167
8758,Satya Papers,-0.3828398612758863
7033,Satya Papers,0.13435413341527047
5830,Satya Papers,-1.2264167584191823
6563,Tata Group,-0.7837514118507265
3336,Satya Papers,-0.4024933923963481
1630,Reliance Industries,-1.1114544125136205
9930,Tata Group,-0.6211631089450879
1875,Tata Group,-0.2807029522972269
8045,Adani Group,-0.04388188535060841
3112,Adani Group,1.0208228422511088
6050,Infosys,0.2929821416886446
2227,Reliance Industries,0.6038311298504363
7906,Reliance Industries,-1.4899470538196073
8161,Tata Group,0.5827095584783593
867,Reliance Industries,-0.3870960399898717
4584,Satya Papers,0.9422314780832401
339,Satya Papers,0.4630244474222522
2094,Satya Papers,1.0408974391801735
1709,Infosys,-0.04927607976352034
3476,Reliance Industries,-1.5190233549271812
5286,Reliance Industries,0.666786158315054
487,Infosys,0.6941554358742379
8784,Adani Group,0.09607128530338076
5452,Tata Group,-1.1053660285243634
1333,Adani Group,0.9747901072295292
1505,Adani Group,0.8191550802443319
5618,Satya Papers,-0.813544662848624
5705,Reliance Industries,0.20223676985624017
6233,Infosys,0.5062576638244725
9765,Reliance Industries,-0.25098936239825426
343,Satya Papers,0.6791791492763642
3512,Satya Papers,-0.4838842751835762
2313,Infosys,-0.3508160995080927
1973,Adani Group,-1.110612280896415
68,Infosys,1.2930248172773544
7480,Satya Papers,-0.47547433916850884
4002,Tata Group,-1.5608112913917647
2427,Satya Papers,0.388609600869444
8677,Satya Papers,-1.0614500027027873
1358,Tata Group,-0.1980147316132226
8417,Reliance Industries,0.6928922384484294
6764,Tata Group,0.2766743767230269
9633,Satya Papers,-0.9893567081757892
8239,Satya Papers,-0.2137307284153985
8348,Adani Group,-0.3206245430155709
2866,Infosys,0.8116896972593737
1874,Tata Group,1.218814813550353
9678,Infosys,-1.653001943161806
1756,Infosys,-0.8803348042186242
5581,Tata Group,-0.9809012515327649
7804,Adani Group,0.5008748495685498
3252,Satya Papers,0.13826890741957784
4267,Reliance Industries,0.6869859369710005
4648,Adani Group,0.6025224117966708
9882,Infosys,0.3859921647619129
4486,Tata Group,-0.1845975265228784
1448,Satya Papers,0.1411708474518406
2149,Infosys,0.059711683722676955
8074,Satya Papers,-0.5938052115428932
8878,Satya Papers,-0.5748344898417874
9611,Adani Group,-0.9095021465821121
3790,Infosys,1.5427509822498002
1123,Satya Papers,-0.8890633846293909
262,Satya Papers,1.3078986824623247
9340,Adani Group,0.6286740125580033
4604,Reliance Industries,-0.20651570888420406
3781,Tata Group,-1.277035696707436
2896,Adani Group,1.006483844444634
1872,Infosys,0.4626830427125742
2468,Infosys,0.5847010859514807
7271,Reliance Industries,-0.4168096298888443
563,Tata Group,-0.035358147765648426
1924,Satya Papers,-0.6922208091860628
9096,Satya Papers,0.5115721971384595
1912,Infosys,-0.7597392806033759
2826,Infosys,0.022236826757025114
5086,Adani Group,0.2440588467917915
1801,Infosys,-0.0569121651033176
6379,Reliance Industries,1.1077786218060879
2440,Satya Papers,-0.33349550057043037
4626,Infosys,0.27900730890582637
2484,Infosys,-1.7108245208242647
8703,Adani Group,0.5920754276805249
7920,Tata Group,-0.998255990941395
6355,Tata Group,-0.2377200993487705
1348,Tata Group,-0.8083439311045296
8298,Infosys,0.35354733718551645
8502,Reliance Industries,-0.27321480899829015
8404,Reliance Industries,0.7658390447496223
2397,Tata Group,0.7310499048334371
2286,Reliance Industries,-1.0044695566575341
3902,Reliance Industries,-0.3413478088930237
9503,Reliance Industries,-0.18129728099599135
5250,Satya Papers,-0.27079083555957656
6077,Satya Papers,-1.4031050758345212
2196,Reliance Industries,0.7318237555087073
3059,Adani Group,-1.475107329105605
5473,Satya Papers,-0.20101909305838875
6521,Satya Papers,-0.42825806782004555
9144,Satya Papers,-0.25255982406277294
7493,Satya Papers,-0.3525231230564826
7942,Infosys,1.1223907433803049
706,Adani Group,0.11202626540233122
4843,Reliance Industries,0.9867506522252475
3859,Adani Group,-0.2716329671767822
3877,Reliance Industries,0.4120868647382991
2396,Adani Group,-1.2666911340041935
8498,Tata Group,0.6098512328977578
6054,Reliance Industries,-1.259726477926763
3317,Satya Papers,0.18136556193792694
2770,Tata Group,-0.4684527823061319
3772,Reliance Industries,-0.38718708124578577
8359,Adani Group,0.0028905598752734796
9399,Tata Group,-1.1556321819459499
2068,Adani Group,0.8531362290142792
2084,Tata Group,0.5926102950590203
3128,Adani Group,0.06774607455709851
5589,Adani Group,-1.3093894830279185
1529,Tata Group,-0.2423973438713587
2774,Adani Group,-1.3198137068300857
4832,Reliance Industries,-0.7325179450850524
9900,Reliance Industries,0.012939238496795064
8325,Infosys,-0.732415523672149
6124,Infosys,0.8309449228852112
8489,Satya Papers,-0.5137913277513664
990,Tata Group,-0.30089135079618423
2725,Reliance Industries,1.2204649363137965
1565,Infosys,-0.6997430929559674
8644,Infosys,0.2665346568455912
515,Reliance Industries,-0.14217230126689598
3463,Tata Group,0.016615029204327874
9376,Tata Group,0.1808079342454529
7188,Infosys,0.33352964104139815
3115,Tata Group,-0.009627612812918754
7099,Satya Papers,-0.3786178230328687
5822,Tata Group,-0.9449854760746424
8991,Adani Group,-0.27751650834023256
9059,Satya Papers,-0.8045429586701148
6477,Reliance Industries,0.39313890335117174
5159,Adani Group,1.0100685938962528
6789,Infosys,0.3022342093209176
4103,Reliance Industries,0.016364665750564028
2173,Tata Group,0.05436300993772209
698,Reliance Industries,2.026703538375312
74,Reliance Industries,-0.6175100785515336
2390,Tata Group,0.15925391690778373
6421,Infosys,-0.7811339757431954
2708,Tata Group,0.6986505978849978
6065,Adani Group,0.7351922819775298
3030,Satya Papers,-1.0118894190145353
1443,Tata Group,0.6233139586160591
3275,Satya Papers,0.12139213460449687
2016,Infosys,-0.4376353171792005
131,Reliance Industries,0.03658720472048912
9651,Satya Papers,-0.7185772527732021
1380,Adani Group,-0.09047224806466206
585,Infosys,-1.0663093297372037
7743,Reliance Industries,0.8198151293497093
2513,Reliance Industries,0.5950228883407447
2302,Tata Group,-0.2701194062972099
5520,Reliance Industries,-0.7022467274936057
8121,Tata Group,0.7320399784915033
648,Satya Papers,-0.22425737363046924
6771,Reliance Industries,-0.13660740449914507
3105,Infosys,-1.3883791526904115
3493,Infosys,0.6008267684052702
5008,Infosys,0.5021494271513476
6608,Adani Group,-0.09717516053133952
4024,Tata Group,-0.7936407682743983
7699,Infosys,0.49842811581585766
3659,Tata Group,-1.2414044251740453
2861,Tata Group,-0.5303380760137586
4659,Infosys,-0.8653926580917184
2419,Adani Group,-0.9552162372079923
863,Infosys,0.4778414118222761
603,Satya Papers,-0.769207571218445
3098,Adani Group,0.18381229569061905
5306,Reliance Industries,1.4993015428647838
3611,Satya Papers,-0.4128834757275477
3581,Satya Papers,-0.6135953045472262
9005,Infosys,-0.28172716642626083
3542,Infosys,-0.133648563681936
63,Tata Group,0.12716187419805455
3161,Reliance Industries,0.21739513896594204
3183,Infosys,-0.47616852874485405
4457,Satya Papers,0.8549570541325617
3741,Infosys,-0.2644976087445126
9160,Infosys,-0.9790690462574931
9271,Satya Papers,0.4976656452975769
2211,Infosys,-0.8283047264637016
8403,Infosys,0.9559104267843375
8942,Tata Group,0.016831252187123922
7769,Infosys,-0.052849449058149756
6231,Tata Group,-1.1628472014771445
669,Satya Papers,-0.07224123656785846
2727,Tata Group,-0.01313270116561258
3915,Tata Group,0.9143956140874964
1975,Adani Group,-0.5256153108632133
6727,Infosys,0.5210860083814857
9429,Adani Group,-0.09830179607327683
7701,Adani Group,0.20224815001322943
5183,Reliance Industries,-0.00793196942151817
5734,Adani Group,1.3129400920085692
3237,Satya Papers,1.4092503606087246
1477,Infosys,0.7480859998463679
7293,Reliance Industries,0.044758157438781865
7563,Satya Papers,0.7895211514442841
1319,Infosys,-1.292922395864451
8877,Adani Group,0.7498954448076611
1146,Satya Papers,-0.7126823314527624
2381,Infosys,0.14517666271206212
8559,Adani Group,-0.09271413899154739
7757,Satya Papers,-0.32548387004998736
779,Reliance Industries,0.6443103482612542
6788,Infosys,0.5750848532955513
9764,Infosys,0.37204009229307317
981,Infosys,-0.3428727499295853
2793,Reliance Industries,0.45506971768675547
3486,Adani Group,-0.9833821257564248
1657,Infosys,-0.1268773702733229
4249,Reliance Industries,-0.9578564336295019
8963,Infosys,-0.32100008819621667
1383,Reliance Industries,-0.7263840404678382
4330,Adani Group,0.10128339720446443
6825,Reliance Industries,-0.6388478729064068
4679,Tata Group,2.1973489924293506
6607,Infosys,0.5743565232482382
9973,Reliance Industries,0.8033821826572097
4172,Reliance Industries,0.47637337157066084
7288,Satya Papers,0.2457772504971706
2520,Tata Group,-0.2579767787896634
8234,Reliance Industries,0.7068329307602799
1523,Adani Group,0.0538622830301944
3676,Reliance Industries,0.21292273726916064
4315,Satya Papers,-0.1399417904969999
2874,Satya Papers,0.06691532309688213
226,Infosys,-0.27233853691011667
1181,Infosys,-0.17207935383468614
8253,Tata Group,-0.06887271009903581
8420,Adani Group,-0.8142388524249692
8738,Tata Group,0.41740139805228615
832,Reliance Industries,-0.9029926967842521
2373,Satya Papers,-1.2087888952428099
3435,Satya Papers,0.13611805774860664
6194,Reliance Industries,-0.5707148730116732
3749,Adani Group,-1.3514733035742228
7862,Infosys,-1.2883134322837984
3255,Satya Papers,-0.25554142519396056
1453,Satya Papers,-1.8063040379642037
791,Tata Group,0.8308880221002649
1304,Adani Group,0.9327631874681711
3908,Adani Group,0.12504516499805116
914,Adani Group,0.16335077342391938
7363,Adani Group,-0.0398419296194191
334,Infosys,0.9766678331327581
2014,Tata Group,0.04715937056351693
7932,Reliance Industries,-0.09541123619800335
8743,Satya Papers,0.02163367843659403
53,Adani Group,1.2192700198299236
7852,Satya Papers,-1.3109371843784585
6991,Tata Group,0.5834947893106185
5445,Satya Papers,0.49247629371047175
6841,Satya Papers,0.23760629777887787
5128,Adani Group,-1.1324508021588158
6748,Satya Papers,-0.6715885845645241
841,Reliance Industries,0.030897126225856286
9819,Tata Group,0.6962493847602628
1816,Satya Papers,-0.2916506633209005
9526,Tata Group,-0.1710323793916737
9134,Infosys,-1.0296538440747791
7835,Reliance Industries,-0.7039309907280171
7081,Adani Group,0.8880164101863786
8282,Satya Papers,-0.3031673821940374
2599,Reliance Industries,-0.31086036831878094
7840,Adani Group,-0.3618548517876804
4473,Tata Group,0.6946789230957441
9106,Infosys,-0.31075794690587755
4253,Tata Group,0.9525305201585256
752,Infosys,-0.6261476177063863
2114,Infosys,-2.332476976519891
3388,Adani Group,0.6012023135859159
2771,Satya Papers,-0.354298427546808
5789,Reliance Industries,0.12183596072707822
6828,Satya Papers,0.12967688889268228
3909,Adani Group,1.2314809282794057
3942,Satya Papers,-0.29127511814025475
1915,Tata Group,-0.6120817436676539
1236,Reliance Industries,1.1136052621845918
5449,Infosys,0.05451095197858254
6774,Tata Group,1.2499850635439516
1423,Satya Papers,0.7522738976184177
1129,Adani Group,-0.025320849301116107
6395,Infosys,0.08886764592917559
6643,Infosys,0.17961301776158
7305,Satya Papers,-0.3953011331791322
26,Adani Group,0.05988238607751594
5887,Tata Group,-0.11199212493136343
1660,Adani Group,-0.1051412704238255
2322,Infosys,-0.7080619877151205
69,Infosys,0.6265914438289676
9586,Infosys,0.4417435538523254
9132,Reliance Industries,1.1659426041782246
1018,Reliance Industries,0.11185556304749224
6963,Infosys,0.30099377220908763
9359,Reliance Industries,-0.32721365391235574
7242,Infosys,0.031238530935534255
3860,Adani Group,-0.3380475633661366
631,Tata Group,0.6472919493924418
4602,Adani Group,-0.08934561252272476
8397,Satya Papers,0.7468569428915272
7811,Satya Papers,0.4552062795706267
6048,Satya Papers,-0.33659090327151064
8285,Adani Group,0.011015991965609165
7580,Reliance Industries,-0.15104882371852318
2851,Satya Papers,-0.4090483628221651
4854,Reliance Industries,-0.6632469294913923
1771,Adani Group,-0.6505239139773933
1854,Adani Group,-0.46204575392117536
2451,Infosys,0.5342414698610767
1648,Satya Papers,-1.028925514027466
182,Tata Group,1.37693071475921
8528,Reliance Industries,-0.7358864715538751
6692,Infosys,-0.8436793185561995
4183,Adani Group,-0.2945298430391847
1050,Satya Papers,-0.09996329899370962
6472,Satya Papers,0.14775995834862543
6526,Tata Group,-0.14420934936797453
5889,Adani Group,0.30688869352952725
710,Adani Group,-0.18384643616158686
6955,Satya Papers,-0.1951355518949384
7135,Infosys,0.562179755269724
6503,Satya Papers,-0.39069216959847963
6486,Infosys,-0.4650045947383844
5833,Adani Group,1.4950795046217662
1462,Adani Group,0.0937042126496135
9450,Tata Group,0.27370415574882856
6163,Satya Papers,0.9465331774251826
8185,Satya Papers,-0.12425993416579181
3315,Reliance Industries,1.0516403073780403
1299,Infosys,-0.14757787583679716
612,Tata Group,-0.27450076673807716
7945,Reliance Industries,-1.314521933830077
2415,Tata Group,1.1311989848899966
4349,Infosys,-0.19103869537880275
3927,Infosys,0.5269581693879467
3771,Reliance Industries,1.0191954798016438
9396,Tata Group,-0.26852618431871267
4695,Tata Group,-0.3853890164414818
9020,Satya Papers,1.066662114603871
1150,Reliance Industries,0.6193991846117517
5514,Adani Group,0.7448995558893735
